gene,gene_name,zscore,VAR_g,n,covariance_n,model_n,pred_perf_R2
FAM71F2,FAM71F2,-0.285993386196,0.0806578735836,9,9,9,0.122984300061
PTCH2,PTCH2,-1.19752864627,0.0736543363253,26,27,27,0.0941850915304
PTCH1,PTCH1,-0.24202072811,0.209271088084,43,44,44,0.228135329711
TIMM44,TIMM44,-1.02283221832,0.0411163825477,21,21,21,0.0486754388214
TUFM,TUFM,-0.215101002202,0.680544342705,42,42,42,0.766683924995
FAM108B1,FAM108B1,-0.080930683946,0.000727118998012,11,11,11,0.000279440102888
RAD9B,RAD9B,-0.642803731782,0.122830210613,29,29,29,0.138327669314
RAD9A,RAD9A,0.687073156738,0.00708046709122,12,12,12,0.00450525294985
ERGIC2,ERGIC2,-1.47699830837,0.0276536310384,27,27,27,0.0391230376543
RRP7A,RRP7A,1.48006382811,0.402508908603,154,158,158,0.350327200984
MAMSTR,MAMSTR,0.00796751330281,0.0103498044227,7,7,7,0.0254086379816
CEP78,CEP78,1.34582487543,0.0953787359469,11,11,11,0.135105877389
CLU,CLU,-0.594943162558,0.0117118119428,20,21,21,0.0206259511411
B3GAT3,B3GAT3,0.61652774858,0.00787125707966,16,16,16,0.00649184150517
B3GAT1,B3GAT1,-0.332171861929,0.0642395525886,23,23,23,0.0904720775445
CPPED1,CPPED1,-1.1498692855,0.0257044274891,16,17,17,0.0804172164552
CALM2,CALM2,0.443875168308,0.00272004122329,5,5,5,0.00542912498733
CALM3,CALM3,0.487757937566,0.0415468033921,14,15,15,0.0682422828194
SPG21,SPG21,-0.0877470111171,0.0488638448569,18,19,19,0.086659483549
CALM1,CALM1,1.05564137243,0.0319135424121,44,44,44,0.0164596175566
GSDMA,GSDMA,-0.639653160996,0.570780309119,87,89,89,0.636631518654
GSDMB,GSDMB,0.883475454531,0.672831574672,39,39,39,0.668837693048
GSDMD,GSDMD,0.444245519889,0.181197527023,30,30,30,0.220639603209
FBXL13,FBXL13,-0.895200284326,0.107200138063,84,85,85,0.0999738583489
DLGAP5,DLGAP5,0.101227777036,0.00386072940608,15,15,15,4.0309894307e-05
FBXL15,FBXL15,-0.0797837334019,0.0224273732118,13,13,13,0.0248488838529
MBNL2,MBNL2,0.255885088478,0.00678051635348,24,24,24,0.00659857739555
CYP27B1,CYP27B1,0.340962734586,0.00642045042044,10,10,10,0.0098908032975
ADCY7,ADCY7,0.828776873487,0.248910460489,26,26,26,0.305605233943
ZNF720,ZNF720,0.981715395654,0.0490927274894,27,27,27,0.0647277972027
OIP5,OIP5,0.0354645887185,0.0513623918936,13,13,13,0.0766766302895
CLCN2,CLCN2,-0.450640417231,0.0281294155013,31,32,32,0.0329773710773
CLCN1,CLCN1,1.34677515503,0.589692185644,34,35,35,0.66004986727
FBXL16,FBXL16,0.582166303133,0.0243506871547,17,17,17,0.0306477195187
SLFN12L,SLFN12L,1.00920634578,0.00543553940467,11,12,12,0.00187865757524
CLCN6,CLCN6,-0.152359690381,0.22840536976,49,49,49,0.28962063533
BRD8,BRD8,-0.164418506063,0.000978300704558,4,4,4,0.000215946113325
BRD9,BRD9,-0.18668916714,0.0646732407318,51,55,55,0.0770747893275
FBXL18,FBXL18,-0.681963171168,0.0860432524292,24,24,24,0.160595287933
BRD7,BRD7,0.753115481693,0.252155593632,19,20,20,0.319296958916
BRD1,BRD1,-0.821208271018,0.00935818736312,14,15,15,0.0168051034879
BRD2,BRD2,-0.0596426524519,0.0506577962952,11,12,12,0.0897470738555
BRD3,BRD3,2.21761647118,0.0738573085528,14,14,14,0.101504997798
DNAJA2,DNAJA2,-1.45213410317,0.0024450288098,4,4,4,0.00114849019182
DNAJA3,DNAJA3,-0.611041733385,0.0191900929083,25,25,25,0.0113556588124
DNAJA1,DNAJA1,-0.548133848947,0.00208921563876,1,1,1,0.00586184482409
DNAJA4,DNAJA4,1.16556868346,0.0708222466584,20,21,21,0.0868634618926
LYRM2,LYRM2,0.264476709193,0.0280689141236,19,19,19,0.0366505018239
PTPN13,PTPN13,-0.0142056853824,0.00396614542724,10,10,10,0.00221547676651
PTPN12,PTPN12,-0.599147699623,0.103006345296,56,56,56,0.125667779336
MYCBP,MYCBP,0.352846694399,0.000363985146047,2,2,2,0.00159583649713
PTPN14,PTPN14,-0.331508836315,0.011520937369,13,14,14,0.0276301981684
UTRN,UTRN,-1.46335416037,0.00750919136958,23,23,23,0.00218277817723
LYAR,LYAR,-0.408674936082,0.0456848184428,61,63,63,0.0447987595649
CSF2RB,CSF2RB,1.50556855625,0.0317471134053,27,27,27,0.0441621187789
MRPL24,MRPL24,0.579707201254,0.0447328854544,23,25,25,0.0559578712436
MRPL27,MRPL27,0.00940329964533,0.00105148639239,3,3,3,0.0013287284868
MRPL21,MRPL21,-0.08155240356,0.53550062677,28,28,28,0.6161101118
MRPL20,MRPL20,-0.0314026370741,0.0275028021556,8,8,8,0.0521713262223
SEH1L,SEH1L,0.34495389997,0.0108821494179,15,15,15,0.0202985047493
LRFN4,LRFN4,0.330654826148,0.391697768558,34,34,34,0.414159117246
GAB2,GAB2,-0.233493474524,0.00112222178998,3,3,3,0.0021524462551
C16orf79,C16orf79,-1.39591709582,0.0875147924463,38,39,39,0.107166457913
GAB1,GAB1,0.644581999142,0.00351587054117,6,6,6,0.00396636968458
HABP4,HABP4,0.611226025143,0.112015977559,35,35,35,0.135619648155
C2orf82,C2orf82,-0.060789962913,0.0305616936879,41,42,42,0.0282243696323
ZNF853,ZNF853,-0.376183369592,0.0518716236558,32,32,32,0.0521692406906
NPTX2,NPTX2,-0.462742535717,0.0308693924374,33,34,34,0.0279980965471
NPTX1,NPTX1,0.374558504703,0.0431143093229,23,23,23,0.070529467718
C2orf89,C2orf89,0.230661309692,0.0874944684169,31,31,31,0.103657389908
NDRG1,NDRG1,-0.496156191162,0.0447432761358,34,35,35,0.0546312039172
NDRG2,NDRG2,-1.41580361348,0.00683395941456,14,14,14,0.00619556670873
NDRG3,NDRG3,-1.2557603691,0.103863022946,58,59,59,0.0896447971191
NDRG4,NDRG4,-0.732101761082,0.152727390789,47,47,47,0.182710748851
ZSCAN2,ZSCAN2,-0.786251005375,0.12544794016,29,29,29,0.13142591104
SRSF5,SRSF5,0.521191902404,0.00432321271719,11,11,11,0.00302152553445
SRSF4,SRSF4,-0.332791310156,0.00166807389471,7,7,7,0.00141563959006
SRSF7,SRSF7,0.69215690886,0.001810825522,8,8,8,0.000154518236576
SRSF6,SRSF6,1.20205069339,0.00708441842693,4,4,4,0.0165194195824
CHD1L,CHD1L,0.672741765031,0.172181322338,58,58,58,0.172791159892
SRSF3,SRSF3,0.126911953212,0.00637226483765,10,10,10,0.0059789626042
MSMP,MSMP,0.587821364399,0.0673555448511,7,7,7,0.10531709725
HOXA5,HOXA5,0.703736405851,0.126566437326,52,52,52,0.129766147063
DNAJB13,DNAJB13,-0.377456604139,0.120486820926,15,15,15,0.167775968328
DNAJB12,DNAJB12,-1.8730835102,0.12220321426,9,9,9,0.169813709809
DNAJB11,DNAJB11,1.13015375232,0.0120764143102,31,31,31,0.0106403751049
HOXA4,HOXA4,0.410551461497,0.158735631627,42,42,42,0.172141744901
HLA-DQB1,HLA-DQB1,0.750951543411,0.824458390393,50,51,51,0.872304621607
HLA-DQB2,HLA-DQB2,-1.23140807006,0.766453648577,61,62,62,0.735791880611
RNF138,RNF138,1.18969900709,0.0252271701672,19,19,19,0.0345079116699
RNF139,RNF139,-0.165966628701,0.0268796540093,47,49,49,0.0112926159704
HOXA2,HOXA2,0.0700052873194,0.345633462303,29,30,30,0.39849351329
CISD2,CISD2,-0.80685001374,0.0156079349229,34,34,34,0.00993557514919
CISD3,CISD3,0.84699603937,0.0391789782055,25,26,26,0.0414790236644
CISD1,CISD1,-1.85083024697,0.497318562491,70,70,70,0.524210333603
CLNS1A,CLNS1A,-1.17455177427,0.0792426207275,33,33,33,0.110412413974
CDK6,CDK6,0.535089989043,0.00287118245827,11,11,11,8.98790832606e-06
TSHZ2,TSHZ2,-0.0393234746164,0.0542934009344,48,50,50,0.0631240254802
TSHZ3,TSHZ3,-1.3418534596,0.124822957785,63,63,63,0.155013131886
TSHZ1,TSHZ1,0.590198849508,0.0382640485568,21,21,21,0.061932343594
CHML,CHML,-0.582607653273,0.00616242676784,4,4,4,0.0164385687824
VILL,VILL,-0.302755495498,0.00248435874092,5,5,5,0.00546709033357
ZNF581,ZNF581,-2.60447093106,0.0103557747931,10,10,10,0.0289648418529
CDK8,CDK8,-0.65926852234,0.0139622695368,31,32,32,0.00348878879005
TIPARP,TIPARP,2.07373429354,0.0157958640843,27,27,27,0.0105161317034
ZNF584,ZNF584,1.38711379489,0.464053279572,26,27,27,0.475740201114
ZNF587,ZNF587,1.43817521249,0.0226987750784,27,28,28,0.0233223052075
LPAR3,LPAR3,-0.858920785821,0.270190045866,32,32,32,0.315673577732
ZNF589,ZNF589,0.177313861314,0.676390624483,26,26,26,0.735269072536
LPAR6,LPAR6,1.91894081899,0.00486909308917,22,22,22,0.0024131238625
PSD,PSD,-0.973808141698,0.0349806434424,24,24,24,0.0323272408443
CAMKK2,CAMKK2,0.781624137673,0.0848527676088,68,69,69,0.0579969741429
CAMKK1,CAMKK1,0.420486689628,0.0269894003187,40,41,41,0.0301673965807
NPTXR,NPTXR,0.797798205911,0.368957822183,40,40,40,0.346741812698
OLFML1,OLFML1,1.74860290159,0.0304711360853,11,11,11,0.0642323667681
MTRF1L,MTRF1L,1.31104321234,0.359697781365,26,26,26,0.484577836296
MYO1H,MYO1H,-0.791629263805,0.00902507181864,4,4,4,0.0217407310681
MYO1G,MYO1G,0.0617095620834,0.173798998303,38,38,38,0.21513993356
MYO1F,MYO1F,-1.44404535191,0.0305985421925,31,31,31,0.0185430095282
MYO1E,MYO1E,0.0868094519055,0.0749667950053,12,12,12,0.113759748588
MYO1D,MYO1D,1.07118719592,0.103186581101,35,36,36,0.155181701761
MYO1C,MYO1C,0.012457213289,0.0226310181735,8,8,8,0.0628204234402
MYO1B,MYO1B,-1.35763254801,0.00428685615493,7,7,7,0.00808287903092
MYO1A,MYO1A,-2.0784232468,0.00403571957421,16,16,16,0.00566494856722
RPL36AL,RPL36AL,-1.38343277421,0.0783964952636,19,19,19,0.103930532078
CHMP7,CHMP7,-1.74016903308,0.0273219084082,36,36,36,0.0400702692126
CHMP6,CHMP6,1.60600865515,0.185015789873,44,44,44,0.194875233654
BCR,BCR,-0.551928876023,0.230119827506,81,83,83,0.248014052151
OR52N4,OR52N4,-0.627426327281,0.14519018561,35,35,35,0.244226036066
PGBD5,PGBD5,-0.85461819199,0.0615063524823,48,48,48,0.0835791841182
PGBD2,PGBD2,0.570819368861,0.0196173034665,32,34,34,0.00416341249144
PGBD3,PGBD3,0.288887160671,0.00194104056166,4,4,4,0.00280820641056
PGBD1,PGBD1,0.904212367319,0.0395060234822,35,35,35,0.0491013226616
LY6G6C,LY6G6C,0.164509663855,0.0103348924452,14,14,14,0.00274207587255
ZER1,ZER1,-0.124447442793,0.00151662947205,4,4,4,2.33415867378e-05
LY6G6E,LY6G6E,0.982710627682,0.000596758155572,2,2,2,0.00116654967761
HOXA10,HOXA10,0.607591088381,0.0376753415335,36,36,36,0.041813895558
BPI,BPI,-0.538149168505,0.0812980489937,42,42,42,0.100577383857
CEP57,CEP57,0.390909613208,0.0374852931565,18,18,18,0.0592517442565
FAM160B1,FAM160B1,0.97367352303,0.0629632397846,23,24,24,0.0898784147936
GPR133,GPR133,0.058218441748,0.104929658913,117,118,118,0.0975427670035
ATAT1,ATAT1,-0.469151862049,0.00972792818005,3,3,3,0.0162907329138
NUBP2,NUBP2,0.650644088692,0.00523620786833,3,3,3,0.0141554311852
TSSK6,TSSK6,-1.62907773265,0.080690619282,32,33,33,0.0907055273243
SRC,SRC,0.0689869589723,0.0017896399782,1,1,1,0.00399496567077
C14orf93,C14orf93,-0.584943545251,0.00478108578199,6,6,6,0.0125638310158
TSSK3,TSSK3,-0.964170325296,0.0100183150183,22,23,23,0.0124946115312
ZNF323,ZNF323,-1.0377745021,0.000886623472022,3,3,3,0.000128019349928
SRI,SRI,0.529987422456,0.0192364487756,7,7,7,0.0376677975697
ZNF329,ZNF329,0.7841915889,0.115327586185,47,47,47,0.110818672245
SRM,SRM,2.03043851787,0.00349329547489,4,4,4,0.00382794785412
SRR,SRR,0.921823429507,0.474811691389,18,18,18,0.571992151702
LGALS9,LGALS9,0.087478946436,0.556588478398,54,54,54,0.601612943381
LGALS8,LGALS8,-0.591935528382,0.260157887992,27,28,28,0.352622826948
LGALS3,LGALS3,0.924756841859,0.0158787269821,14,14,14,0.0286218875452
LGALS2,LGALS2,0.807544106098,0.693997073651,18,18,18,0.73473884747
LGALS1,LGALS1,-0.678783070924,0.0522716523749,14,14,14,0.0991574767293
CDK4,CDK4,1.67100849442,0.001117673969,1,1,1,0.000632379820154
LGALS4,LGALS4,-0.812017466521,0.0879089968355,9,10,10,0.179258856554
AKIRIN2,AKIRIN2,-0.0799747892813,0.00211233570875,6,6,6,4.06287863022e-05
AKIRIN1,AKIRIN1,-0.815387440981,0.121431253696,65,65,65,0.107363874018
EIF2AK1,EIF2AK1,0.367011010887,0.0378950459779,38,39,39,0.0414321250345
EIF2AK3,EIF2AK3,-0.303905467215,0.0190102544447,24,24,24,0.0102491164353
EIF2AK2,EIF2AK2,-0.840858324359,0.0192994770553,11,11,11,0.0427686764094
TDG,TDG,1.49888837167,0.0115675976887,19,19,19,0.00824250925677
EIF2AK4,EIF2AK4,0.707699250614,0.276577875898,47,47,47,0.338406725168
ADCY9,ADCY9,-0.346023141164,0.374514135781,71,74,74,0.396970549474
HN1,HN1,-1.2567665797,0.00280505136249,13,13,13,0.00190200362533
NMB,NMB,0.978948066036,0.328972303334,37,37,37,0.352668907718
EREG,EREG,2.01009118126,0.0700813561115,26,26,26,0.0782041188248
MYO19,MYO19,0.00228177774123,0.035395142265,13,14,14,0.0409551683348
AVPI1,AVPI1,-1.52174300881,0.0264282495308,16,16,16,0.0624999333243
MYO16,MYO16,-0.720081998294,0.516043936143,58,59,59,0.566332779177
TRNT1,TRNT1,-1.6459246659,0.203998201666,26,26,26,0.312601692869
ASAP1,ASAP1,-2.23982018428,0.112857784967,16,16,16,0.177933923891
ASAP2,ASAP2,1.65847783736,0.00389685258343,13,13,13,0.000295969602631
ASAP3,ASAP3,0.249992508056,0.038804035086,12,13,13,0.10222857628
PLAUR,PLAUR,-0.16470027788,0.000778121675862,8,8,8,0.000108389711534
LRRC27,LRRC27,0.52079626672,0.650621281527,35,35,35,0.669853127172
LRRC26,LRRC26,-0.231015352175,0.00114729055073,4,4,4,2.65976174266e-06
KIAA1524,KIAA1524,-0.886563793553,0.139495997157,27,27,27,0.196867141423
KIAA1522,KIAA1522,-0.160672914324,0.264687620593,124,124,124,0.190284197329
MPDU1,MPDU1,-0.298479934234,0.0176154046955,31,31,31,0.0157297439933
LRRC20,LRRC20,-0.685689811559,0.059290725464,69,69,69,0.0894397030164
LOX,LOX,-0.0680879023966,0.0254553293348,15,15,15,0.0339704189438
LPGAT1,LPGAT1,-1.58137877876,0.0564426503054,22,22,22,0.0820014122109
LRRC29,LRRC29,-1.6644061248,0.128817459758,30,30,30,0.119910923399
LRRC28,LRRC28,0.604871212773,0.139765844353,72,73,73,0.16862778848
GCNT4,GCNT4,-0.162347854093,0.0113522721485,42,43,43,0.0116654484601
TIMM17A,TIMM17A,-0.439253900465,0.00470846750475,18,18,18,0.00104726356056
GCNT1,GCNT1,-0.782189898117,0.0509043241566,42,43,43,0.071933509644
GCNT2,GCNT2,0.976477442297,0.375018223673,33,34,34,0.450510061269
C14orf135,C14orf135,1.60962893663,0.021416731206,24,24,24,0.0433663840127
C14orf132,C14orf132,0.928046045905,0.494941416141,55,56,56,0.515055979367
LPCAT4,LPCAT4,0.918409550428,0.0120834544304,18,18,18,0.0229389955423
ELL,ELL,2.17535637416,0.293763515749,37,37,37,0.337560034574
LPCAT3,LPCAT3,1.11304337589,0.0234546985503,23,23,23,0.0293995278285
LPCAT1,LPCAT1,-1.3730047783,0.0636544986477,40,41,41,0.0775595859477
PIGB,PIGB,0.221016584663,0.0150364944083,23,23,23,0.0219936722604
PIGC,PIGC,-1.01805434356,0.0723171707644,51,51,51,0.077689009397
PIGF,PIGF,-0.142609549132,0.0015239378441,4,4,4,0.000584702663379
PIGG,PIGG,-0.356156918925,0.0142740935895,12,12,12,0.0237414579338
PIGH,PIGH,-0.500532752588,0.000844119415412,1,1,1,0.00138815637928
PIGK,PIGK,2.06727563604,0.0264086024168,30,30,30,0.0381534516993
PIGL,PIGL,-0.500851343306,0.144663354048,5,5,5,0.214211921795
PIGM,PIGM,0.424173291433,0.24198676015,51,51,51,0.258190862436
PIGN,PIGN,0.86265408131,0.28787594701,65,65,65,0.349200239773
PIGO,PIGO,0.357852058357,0.0680404479533,13,13,13,0.107919999958
TMEM194A,TMEM194A,0.110766531212,0.162613174069,95,95,95,0.151661329961
PIGQ,PIGQ,0.851529930343,0.0294255122098,14,14,14,0.0384291220224
PIGR,PIGR,0.45808177064,0.00667313568422,15,15,15,0.00679379698369
PIGS,PIGS,-0.980871144239,0.00497012833745,12,12,12,0.00312221781431
PIGT,PIGT,-0.431748616942,0.0211862194965,50,50,50,0.0135172045955
PIGU,PIGU,0.251777930991,0.00585934731582,6,6,6,0.00894556624731
PIGV,PIGV,-1.92390546777,0.221894794618,28,28,28,0.30360931159
PIGW,PIGW,0.233754499291,0.0178144824117,5,5,5,0.0435180922092
PIGX,PIGX,-1.53402057054,0.0330400662752,31,31,31,0.0413094235968
PIGY,PIGY,0.848937804636,0.00222514074751,3,3,3,0.00795804708123
PIGZ,PIGZ,0.308192919684,0.386412788943,65,66,66,0.371237385818
RMND1,RMND1,-0.00180282643047,0.211809394334,21,21,21,0.277562431718
ANKLE1,ANKLE1,0.0955469284858,0.418417732224,109,112,112,0.353867945019
SNAPC3,SNAPC3,0.154927256596,0.0132585476873,11,11,11,0.0303955407168
TAX1BP3,TAX1BP3,0.659694002983,0.0279554011734,6,6,6,0.0580183163956
ANKLE2,ANKLE2,-2.01736804124,0.0777043759481,22,22,22,0.0963783816433
RHPN1,RHPN1,-0.901535444154,0.107607657851,55,55,55,0.114733441152
INPPL1,INPPL1,1.66228403544,0.00102706265241,5,5,5,5.03602814513e-05
RHPN2,RHPN2,-1.44871254508,0.0125854894366,19,19,19,0.0223829547149
BBIP1,BBIP1,-0.132269240092,0.0261510103136,30,31,31,0.0294987066058
SRRM2,SRRM2,-0.523000605875,0.00160137993846,4,4,4,0.00355674637861
SRRM5,SRRM5,-0.312053322033,8.35884214252e-05,1,1,1,0.00285592905527
FAM134B,FAM134B,-0.287931236338,0.0563381802658,33,34,34,0.0657908837116
PDK1,PDK1,0.59348046024,0.123839002388,40,41,41,0.302781562367
RGL1,RGL1,-1.75322827992,0.0653434381366,66,67,67,0.0546412395726
PDK2,PDK2,-1.75232872729,0.0708847444278,15,16,16,0.172082911358
LNPEP,LNPEP,-0.524833589016,0.157400435594,39,42,42,0.228204629205
ZNF292,ZNF292,-0.126333212349,0.00968446150522,22,22,22,0.0136449637786
SEC61A2,SEC61A2,-0.00438135418281,0.115084840659,19,20,20,0.209033253954
ALPL,ALPL,-0.229860719964,0.000815308317401,1,2,2,0.0102052455659
PTGS2,PTGS2,0.0905799204772,0.0155352388513,19,19,19,0.025131873878
PTGS1,PTGS1,2.0720518236,0.0341815841287,37,38,38,0.0268758256676
DDHD2,DDHD2,0.190846929662,0.0421102799495,16,16,16,0.0775668076166
NAPRT1,NAPRT1,-0.46723768433,0.770818599559,91,91,91,0.744452371176
OGFRL1,OGFRL1,-1.47262147544,0.116723371482,34,34,34,0.16061197149
ZFAND5,ZFAND5,-0.812421045009,0.0126645331698,31,31,31,0.00609265298018
ZFAND3,ZFAND3,0.248649865087,0.0292985861582,16,17,17,0.0661041118241
MYO5B,MYO5B,-0.029546818699,0.149203296569,51,51,51,0.200355389596
PLVAP,PLVAP,0.670876714425,0.0222199624081,44,44,44,0.00956236413797
CHST13,CHST13,0.783892805773,0.721527421548,65,65,65,0.751524138298
SLC39A11,SLC39A11,-0.280921768243,0.158549956484,106,106,106,0.198322416244
DNAJC17,DNAJC17,-1.02168458772,0.00352159182491,5,5,5,0.0103264622998
ARHGAP23,ARHGAP23,0.126421288029,0.0111080350218,16,17,17,0.0108284599326
ARHGAP22,ARHGAP22,-0.74595908717,0.379204482151,86,86,86,0.466158642733
ARHGAP21,ARHGAP21,-1.45837398134,0.0221073759359,25,25,25,0.0267841121421
ARHGAP27,ARHGAP27,1.46091669427,0.00521217587195,15,15,15,0.00294576285145
ARHGAP26,ARHGAP26,0.849322710484,0.0892564563662,26,26,26,0.110701233564
ARHGAP25,ARHGAP25,0.901058559889,0.0007121192495,6,6,6,0.000144567988965
ARHGAP24,ARHGAP24,-0.524138757014,0.196550394262,66,66,66,0.228178165201
MTX3,MTX3,0.600066361231,0.0151943584519,13,14,14,0.0379072854006
ARHGAP29,ARHGAP29,1.07975966582,0.00624032790719,18,18,18,0.00209852355561
SLC20A1,SLC20A1,0.317774102173,0.240721094193,22,22,22,0.296955410717
HHAT,HHAT,-0.685104133321,0.0139180129192,31,31,31,0.012776879339
DDIT4,DDIT4,2.32980013187,0.00765353667061,15,15,15,0.0039835895729
NFKBIL1,NFKBIL1,-0.298449136982,0.0169068916616,6,6,6,0.0346493678988
SLCO4C1,SLCO4C1,0.556542049041,0.159326015742,65,65,65,0.19856368719
RBFA,RBFA,-0.331061763734,0.128578353006,32,32,32,0.162042108803
COL19A1,COL19A1,-1.49809088355,0.00850980982183,23,23,23,0.0041645838214
ATG2A,ATG2A,1.66411957559,0.00648717225918,10,10,10,0.00499403852613
ATG2B,ATG2B,0.66608170316,0.000481789648403,3,3,3,0.00165877711108
PPPDE1,PPPDE1,0.316461674273,0.0110562090043,22,22,22,0.00710097340979
PPPDE2,PPPDE2,1.10816505792,0.165249580752,51,51,51,0.167135129209
GPR3,GPR3,0.00578591891693,0.109647579024,19,19,19,0.121565965771
BMP6,BMP6,0.704426336751,0.0243454826488,38,38,38,0.0278030004063
BMP4,BMP4,-0.796586782246,0.0695427231455,30,30,30,0.115437237928
BMP3,BMP3,0.101250258347,0.00175405220882,8,8,8,5.83671301036e-05
BMP2,BMP2,-0.235405107584,0.0918692952128,36,36,36,0.139363936007
BMP1,BMP1,-1.50249372583,0.399228688636,60,61,61,0.434323652132
NDUFAF4,NDUFAF4,-2.36133393283,0.00460892674753,9,9,9,0.00536540487595
DR1,DR1,1.79004611708,0.00319938910448,11,11,11,0.00683258829544
C1orf35,C1orf35,-1.23966318356,0.000171318945294,1,1,1,0.000456999065535
FEM1C,FEM1C,-0.204642395443,0.247867051791,29,29,29,0.301133074619
TERF2,TERF2,-0.779049592964,0.0309614828261,26,26,26,0.0316999285829
TERF1,TERF1,0.97689056601,0.0100796319031,41,42,42,0.00623241072989
DNAJC18,DNAJC18,-0.733936337141,0.212201219024,5,5,5,0.292489502184
NDUFAF1,NDUFAF1,0.738478827095,0.162285431618,65,66,66,0.177671970233
FEM1A,FEM1A,0.526053282012,0.184072293318,23,23,23,0.216554640739
GOLGA8A,GOLGA8A,-0.473454613537,0.0263768714293,41,41,41,0.0300808015586
GOLGA8B,GOLGA8B,0.549378357666,0.182764617088,107,108,108,0.21879073184
MARCH10,MARCH10,0.0137288475015,0.322913449104,21,21,21,0.361395367605
RASSF1,RASSF1,1.54034078175,0.0021536008809,4,4,4,0.00068473089157
PTOV1,PTOV1,0.197140177416,0.0161388746912,3,3,3,0.0377908281635
PTPMT1,PTPMT1,0.24527757591,0.0237726922662,21,21,21,0.0126094175787
RASSF2,RASSF2,-0.0546147087232,0.0452395850981,26,26,26,0.0788770166152
RASSF5,RASSF5,-2.27093109118,0.00848586093268,9,9,9,0.0136207376331
RASSF4,RASSF4,-0.664636517712,0.173250019334,69,69,69,0.172201473772
RASSF7,RASSF7,-1.48919945301,0.00239236318021,9,9,9,2.88860255181e-05
RASSF6,RASSF6,-0.558339749722,0.0806328095706,64,64,64,0.0662853310425
VMO1,VMO1,-1.27615341877,0.130073843732,24,25,25,0.168908873517
LPPR3,LPPR3,-0.897168378307,0.00399488178764,13,14,14,0.000791449767467
RSAD2,RSAD2,-0.302055389651,0.00853750450265,20,20,20,0.00841418497414
RSAD1,RSAD1,-0.294812454168,0.0686683527591,16,16,16,0.121451147455
CHD1,CHD1,1.27420216699,0.00610883820489,17,18,18,0.0028088072481
ATP8B3,ATP8B3,-0.0444014625235,0.0998432625174,32,32,32,0.134926655245
CHD2,CHD2,-0.295071531798,0.00549898878587,12,12,12,0.00738930044607
CHD5,CHD5,0.312175343347,0.0454202705864,34,34,34,0.0571764863482
CHD4,CHD4,1.28795571879,0.0251085799581,40,40,40,0.0143268302632
CHD7,CHD7,1.15761669914,0.0406584377127,25,25,25,0.0593184676928
CHD6,CHD6,-0.522741151866,0.00803143885976,14,14,14,0.00825298909789
CHD9,CHD9,-0.373568228818,0.0104002807595,26,26,26,0.00891678793822
SGCA,SGCA,0.409877127201,0.394971260987,11,11,11,0.445639723896
CAP1,CAP1,1.0508804066,0.00670884338746,13,13,13,0.00337421784696
ITGB2,ITGB2,1.72135785821,0.38973452937,60,60,60,0.385082770786
NPC2,NPC2,-1.04935258042,0.0959319971396,28,28,28,0.126804637831
NPC1,NPC1,0.682256027498,0.0138838835862,7,7,7,0.0240614019732
SKIV2L,SKIV2L,-0.557840858599,0.311317523732,24,24,24,0.344524739033
TTC5,TTC5,-0.195267849118,0.0875598800985,46,46,46,0.115410880384
TTC4,TTC4,-1.41387025814,1.87163904144e-05,1,1,1,0.00700106907902
RAB3GAP2,RAB3GAP2,1.33344121574,0.0122964230382,5,5,5,0.0312175521102
IL4R,IL4R,-0.563717800411,0.0451663196418,11,11,11,0.078016105133
